model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,model_encoded,transmission_encoded,fuelType_encoded
 3 Series,0.4955798654065009,32999,Automatic,-0.5685206739122356,Diesel,0.0,-0.21994405427471503,-0.27186395379305184,2,0,0
 4 Series,0.4955798654065009,31845,Semi-Auto,-0.45495608098386375,Diesel,0.0,-0.3951873244585426,1.8344460892255559,3,2,0
 3 Series,0.4955798654065009,23222,Semi-Auto,-0.13753748647192054,Diesel,0.0,0.2645520456452776,-0.27186395379305184,2,2,0
 5 Series,0.4955798654065009,29999,Automatic,-0.6000337043045645,Petrol,0.0,-0.3951873244585426,-0.27186395379305184,4,0,2
 2 Series,0.4955798654065009,20999,Semi-Auto,-0.5355039097045051,Petrol,0.0,-0.3951873244585426,-0.27186395379305184,1,2,2
 3 Series,0.4955798654065009,27999,Automatic,0.09652195088189133,Diesel,0.0,0.05838349248783377,-0.27186395379305184,2,0,0
 X2,0.4955798654065009,38350,Automatic,-0.8508957325522114,Diesel,0.0,0.7387397179073987,-0.27186395379305184,12,0,0
 3 Series,0.4955798654065009,31995,Manual,-0.7989188463242002,Diesel,0.0,0.2645520456452776,-0.27186395379305184,2,1,0
 X1,0.4955798654065009,27888,Manual,-0.8508957325522114,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,11,1,0
 X1,0.4955798654065009,25999,Manual,-0.8508957325522114,Petrol,0.0,0.05838349248783377,-1.3250189753023558,11,1,2
 X3,0.4955798654065009,34500,Automatic,-0.791988594827132,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,0,0
 2 Series,0.4955798654065009,27995,Automatic,-0.8508957325522114,Diesel,0.0,-0.4776547457215199,-0.27186395379305184,1,0,0
 M4,0.4955798654065009,45999,Automatic,-0.8508957325522114,Petrol,0.0,-1.8280587689027774,1.8344460892255559,9,0,2
 5 Series,0.4955798654065009,29995,Automatic,-0.791988594827132,Petrol,0.0,-0.13747663301173776,-0.27186395379305184,4,0,2
 3 Series,1.2097291525842124,32995,Semi-Auto,-0.8567145286205046,Diesel,0.0,-0.13747663301173776,-0.27186395379305184,2,2,0
 X3,0.4955798654065009,36222,Semi-Auto,-0.5550524493047257,Diesel,0.0,-0.31271990319556464,1.8344460892255559,13,2,0
 X3,0.4955798654065009,35600,Semi-Auto,-0.7724400552269114,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,2,0
 5 Series,0.4955798654065009,33444,Semi-Auto,-0.5881345932435607,Petrol,0.0,-0.5601221669844979,-0.27186395379305184,4,2,2
 2 Series,0.4955798654065009,20999,Manual,-0.5615904224151674,Petrol,0.0,0.6047301583550605,-1.3250189753023558,1,1,2
 1 Series,0.4955798654065009,21999,Semi-Auto,-0.7239936744785386,Petrol,0.0,-0.848758141404919,-1.3250189753023558,0,2,2
 1 Series,0.4955798654065009,25999,Semi-Auto,-0.8197749805465091,Diesel,0.0,1.1407683965644142,-0.27186395379305184,0,2,0
 1 Series,0.4955798654065009,22222,Manual,-0.8314125726830953,Petrol,0.0,-0.7869075754576857,-1.3250189753023558,0,1,2
 2 Series,-0.21856942177121053,18999,Automatic,-0.8407618742310269,Petrol,0.0,-1.395104807272145,-0.27186395379305184,1,0,2
 4 Series,0.4955798654065009,28999,Semi-Auto,-0.791988594827132,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,2,0
 3 Series,0.4955798654065009,29555,Automatic,-0.5281813798208105,Diesel,0.0,-0.13747663301173776,-0.27186395379305184,2,0,0
 4 Series,0.4955798654065009,31995,Manual,-0.8501765555100629,Diesel,0.0,0.37794474988187193,-0.27186395379305184,3,1,0
 X1,0.4955798654065009,25999,Automatic,-0.7854506217166903,Diesel,0.0,0.8624408498018653,-0.27186395379305184,11,0,0
 4 Series,0.4955798654065009,35000,Automatic,-0.8501765555100629,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,0,0
 4 Series,0.4955798654065009,22999,Automatic,-0.791988594827132,Diesel,0.0,0.8624408498018653,-0.27186395379305184,3,0,0
 6 Series,-0.932718708948922,27000,Automatic,0.3156748095438962,Petrol,0.0,-2.023918894402349,4.783280149451607,5,0,2
 X1,-0.932718708948922,19750,Semi-Auto,0.3952419422979714,Diesel,0.0,0.8624408498018653,-0.27186395379305184,11,2,0
 2 Series,-1.6468679961266333,16995,Semi-Auto,1.599144310854701,Diesel,0.0,0.37794474988187193,-0.27186395379305184,1,2,0
 3 Series,0.4955798654065009,34995,Semi-Auto,-0.5791775700822556,Diesel,0.0,-0.21994405427471503,-0.27186395379305184,2,2,0
 3 Series,0.4955798654065009,25995,Semi-Auto,-0.48555379514073077,Diesel,0.0,0.05838349248783377,-0.27186395379305184,2,2,0
 X3,0.4955798654065009,36990,Semi-Auto,-0.47018955833119286,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,2,0
 3 Series,0.4955798654065009,27990,Manual,-0.6403729983959896,Diesel,0.0,0.2645520456452776,-0.27186395379305184,2,1,0
 1 Series,0.4955798654065009,21999,Semi-Auto,-0.7533491737444217,Petrol,0.0,-0.848758141404919,-1.3250189753023558,0,2,2
 3 Series,0.4955798654065009,34999,Automatic,0.47173622769013895,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,2,0,0
 7 Series,0.4955798654065009,46999,Semi-Auto,-0.17061963041075542,Petrol,0.0,-1.7765166306134166,1.8344460892255559,6,2,2
 3 Series,-1.6468679961266333,14999,Manual,0.8625762602323421,Petrol,0.0,-0.3951873244585426,-0.27186395379305184,2,1,2
 3 Series,-0.21856942177121053,18700,Semi-Auto,1.9255199285279494,Diesel,0.0,1.2850863837746254,-0.27186395379305184,2,2,0
 3 Series,-0.21856942177121053,27000,Semi-Auto,-0.03927175062198221,Diesel,0.0,-0.03439235643301584,1.8344460892255559,2,2,0
 X3,-1.6468679961266333,17495,Semi-Auto,1.1759413114158117,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,2,0
 2 Series,1.2097291525842124,19500,Automatic,-0.5742740902494243,Petrol,0.0,-0.9827677009572573,-1.3250189753023558,1,0,2
 2 Series,1.2097291525842124,22000,Automatic,-0.5019641076479394,Diesel,0.0,1.6046476411686628,-0.27186395379305184,1,0,0
 2 Series,1.2097291525842124,19500,Automatic,-0.6205629398713514,Petrol,0.0,-0.9827677009572573,-1.3250189753023558,1,0,2
 5 Series,0.4955798654065009,29555,Automatic,0.12947333535851735,Diesel,0.0,1.4397127986427083,-0.27186395379305184,4,0,0
 3 Series,-2.361017283304345,15800,Manual,0.6655217506836301,Diesel,0.0,0.37794474988187193,-0.27186395379305184,2,1,0
 X2,0.4955798654065009,24995,Semi-Auto,-0.5317772650315534,Diesel,0.0,0.05838349248783377,-0.27186395379305184,12,2,0
 X6,-0.21856942177121053,36555,Semi-Auto,0.286776968395744,Diesel,0.0,-1.1167772605095962,1.8344460892255559,16,2,0
 4 Series,1.2097291525842124,29500,Semi-Auto,-0.8567145286205046,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,3,2,2
 3 Series,0.4955798654065009,28888,Automatic,-0.15133260973495247,Diesel,0.0,0.05838349248783377,-0.27186395379305184,2,0,0
 X3,0.4955798654065009,43500,Semi-Auto,-0.4942492993776182,Petrol,0.0,-1.7765166306134166,1.8344460892255559,13,2,2
 1 Series,0.4955798654065009,19999,Semi-Auto,-0.4398533630987435,Petrol,0.0,-0.3951873244585426,-0.27186395379305184,0,2,2
 1 Series,-3.075166570482056,9799,Manual,2.150099304871621,Petrol,0.0,-0.13747663301173776,-1.1143879710004947,0,1,2
 2 Series,-0.932718708948922,17110,Semi-Auto,1.3676346830139614,Diesel,0.0,1.4397127986427083,-0.27186395379305184,1,2,0
 4 Series,-0.21856942177121053,19370,Automatic,0.8908203040694501,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,0,0
 4 Series,0.4955798654065009,27790,Semi-Auto,-0.38022704833151544,Petrol,0.0,-1.054926694562363,1.8344460892255559,3,2,2
 5 Series,0.4955798654065009,27990,Automatic,0.09331834405777491,Diesel,0.0,1.4397127986427083,-0.27186395379305184,4,0,0
 X1,1.2097291525842124,31825,Semi-Auto,-0.8508957325522114,Diesel,0.0,-0.3951873244585426,-0.27186395379305184,11,2,0
 1 Series,0.4955798654065009,25999,Semi-Auto,-0.7687134105539596,Diesel,0.0,-0.13747663301173776,-0.27186395379305184,0,2,0
 X1,0.4955798654065009,25990,Semi-Auto,-0.37793875774286084,Diesel,0.0,0.8624408498018653,-0.27186395379305184,11,2,0
 3 Series,0.4955798654065009,34990,Semi-Auto,-0.33400357844069284,Petrol,0.0,-1.168319398798957,-0.27186395379305184,2,2,2
 3 Series,-1.6468679961266333,16100,Automatic,2.1343427896754563,Diesel,0.0,0.4913374541184662,1.8344460892255559,2,0,0
 4 Series,-0.932718708948922,19494,Semi-Auto,0.08834948449383924,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,2,0
 X1,0.4955798654065009,21850,Automatic,-0.45587139721932557,Petrol,0.0,-0.5601221669844979,-1.3250189753023558,11,0,2
 2 Series,-0.932718708948922,17990,Semi-Auto,1.1359289159799086,Diesel,0.0,0.37794474988187193,-0.27186395379305184,1,2,0
 3 Series,0.4955798654065009,29990,Automatic,0.017150957321129423,Diesel,0.0,0.05838349248783377,-0.27186395379305184,2,0,0
 4 Series,0.4955798654065009,24990,Semi-Auto,-0.280065300279549,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,3,2,2
 3 Series,-0.932718708948922,13995,Semi-Auto,1.2917288152017337,Diesel,0.0,1.7695824836946188,-0.27186395379305184,2,2,0
 3 Series,0.4955798654065009,21990,Semi-Auto,-0.16525849246019325,Diesel,0.0,0.37794474988187193,-0.27186395379305184,2,2,0
 1 Series,0.4955798654065009,23990,Manual,-0.8567145286205046,Petrol,0.0,-0.7869075754576857,-1.3250189753023558,0,1,2
 X2,0.4955798654065009,27990,Automatic,-0.2570516349307943,Petrol,0.0,-1.2301699647461906,-0.27186395379305184,12,0,2
 2 Series,0.4955798654065009,20990,Semi-Auto,-0.7175210810992013,Petrol,0.0,0.16146776906655572,-1.3250189753023558,1,2,2
 3 Series,0.4955798654065009,30990,Automatic,-0.688753999413258,Diesel,0.0,0.05838349248783377,-0.27186395379305184,2,0,0
 3 Series,0.4955798654065009,41990,Automatic,-0.20174038241645778,Diesel,0.0,-0.848758141404919,1.8344460892255559,2,0,0
 4 Series,-0.21856942177121053,23990,Semi-Auto,0.29279190365735036,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,3,2,2
 5 Series,-0.932718708948922,25990,Semi-Auto,2.3385890696456544,Diesel,0.0,0.16146776906655572,1.8344460892255559,4,2,0
 X1,-0.932718708948922,18995,Semi-Auto,1.1610347327240047,Diesel,0.0,0.6047301583550605,-0.27186395379305184,11,2,0
 5 Series,-3.7893158576597674,10000,Semi-Auto,4.860546817267425,Diesel,0.0,0.4913374541184662,-0.27186395379305184,4,2,0
 4 Series,0.4955798654065009,29990,Semi-Auto,-0.23966062645701947,Petrol,0.0,-1.054926694562363,1.8344460892255559,3,2,2
 X1,-0.21856942177121053,21000,Semi-Auto,0.644011819150277,Diesel,0.0,0.8624408498018653,-0.27186395379305184,11,2,0
 5 Series,0.4955798654065009,30500,Semi-Auto,-0.3646666723286643,Petrol,0.0,-0.5601221669844979,-0.27186395379305184,4,2,2
 5 Series,-0.932718708948922,22490,Semi-Auto,1.2652500241044449,Diesel,0.0,0.8624408498018653,-0.27186395379305184,4,2,0
 3 Series,0.4955798654065009,21790,Semi-Auto,-0.2854264382301112,Petrol,0.0,-0.7147485818525808,-0.27186395379305184,2,2,2
 6 Series,-0.21856942177121053,28990,Semi-Auto,-0.18722608211127725,Diesel,0.0,-0.21994405427471503,1.8344460892255559,5,2,0
 4 Series,0.4955798654065009,33990,Semi-Auto,-0.4805849355767951,Petrol,0.0,-1.2920205306934232,1.8344460892255559,3,2,2
 1 Series,0.4955798654065009,18990,Semi-Auto,-0.15479773548348658,Diesel,0.0,1.6046476411686628,-0.27186395379305184,0,2,0
 3 Series,0.4955798654065009,26990,Semi-Auto,-0.3655819885641261,Petrol,0.0,-1.054926694562363,-0.27186395379305184,2,2,2
 4 Series,0.4955798654065009,25990,Semi-Auto,-0.10190553302001344,Petrol,0.0,-0.5601221669844979,-0.27186395379305184,3,2,2
 2 Series,1.2097291525842124,23990,Semi-Auto,-0.856779908351609,Petrol,0.0,-0.3951873244585426,-0.27186395379305184,1,2,2
 3 Series,1.2097291525842124,31990,Semi-Auto,-0.8566491488894001,Petrol,0.0,-1.168319398798957,-0.27186395379305184,2,2,2
 Z4,1.2097291525842124,31990,Semi-Auto,-0.856779908351609,Petrol,0.0,-1.343562668982784,-0.27186395379305184,17,2,2
 Z4,1.2097291525842124,33990,Semi-Auto,-0.8567145286205046,Petrol,0.0,-1.498189083850867,-0.27186395379305184,17,2,2
 X3,0.4955798654065009,36500,Semi-Auto,-0.48705752895613236,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,2,0
 X3,0.4955798654065009,42000,Automatic,-0.8463191513749023,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,0,0
 X3,0.4955798654065009,36000,Semi-Auto,-0.6701207760484992,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,2,0
 X3,0.4955798654065009,35000,Automatic,-0.4097133070596074,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,0,0
 X1,0.4955798654065009,24500,Manual,-0.7419731005322532,Petrol,0.0,-0.03439235643301584,-1.3250189753023558,11,1,2
 3 Series,0.4955798654065009,23500,Semi-Auto,-0.8559953515783559,Diesel,0.0,1.944825753878445,-0.27186395379305184,2,2,0
 X1,-0.932718708948922,20995,Semi-Auto,0.4568296489983319,Diesel,0.0,0.6047301583550605,-0.27186395379305184,11,2,0
 X1,0.4955798654065009,27672,Semi-Auto,-0.6679632449220535,Petrol,0.0,-1.6940492093504391,-0.27186395379305184,11,2,2
 2 Series,0.4955798654065009,19543,Manual,-0.7268703826471329,Petrol,0.0,-0.9209171350100247,-1.3250189753023558,1,1,2
 3 Series,-0.21856942177121053,20706,Automatic,-0.10556679796186078,Diesel,0.0,1.1407683965644142,-0.27186395379305184,2,0,0
 5 Series,-0.21856942177121053,34502,Automatic,0.03447658606379986,Diesel,0.0,-0.03439235643301584,1.8344460892255559,4,0,0
 2 Series,0.4955798654065009,20512,Semi-Auto,-0.2614974566458947,Petrol,0.0,-0.13747663301173776,-1.3250189753023558,1,2,2
 3 Series,0.4955798654065009,41513,Semi-Auto,-0.5520449816739226,Petrol,0.0,-1.735282919981928,1.8344460892255559,2,2,2
 4 Series,0.4955798654065009,29000,Semi-Auto,-0.6781624829743425,Diesel,0.0,0.8624408498018653,-0.27186395379305184,3,2,0
 M3,-0.21856942177121053,42202,Semi-Auto,-0.18905671458220094,Petrol,0.0,-1.8280587689027774,1.8344460892255559,8,2,2
 X6,-0.21856942177121053,40322,Semi-Auto,-0.36499357098418633,Diesel,0.0,-1.1167772605095962,1.8344460892255559,16,2,0
 X4,-3.075166570482056,20572,Semi-Auto,1.8737391814932514,Diesel,0.0,0.2645520456452776,-0.27186395379305184,14,2,0
 2 Series,-0.932718708948922,16962,Semi-Auto,0.7936006439171824,Petrol,0.0,-0.03439235643301584,-1.3250189753023558,1,2,2
 2 Series,0.4955798654065009,26991,Manual,-0.6798623559830573,Diesel,0.0,0.9964504093542036,-0.27186395379305184,1,1,0
 1 Series,0.4955798654065009,18380,Automatic,0.24748375000198955,Petrol,0.0,0.2645520456452776,-1.3250189753023558,0,0,2
 4 Series,0.4955798654065009,29676,Automatic,-0.37584660634751954,Petrol,0.0,-1.054926694562363,1.8344460892255559,3,0,2
 3 Series,-0.932718708948922,17182,Manual,1.4104584068873545,Diesel,0.0,0.8624408498018653,-0.27186395379305184,2,1,0
 2 Series,0.4955798654065009,23230,Semi-Auto,-0.40415602991573196,Petrol,0.0,-0.13747663301173776,-0.27186395379305184,1,2,2
 4 Series,0.4955798654065009,29840,Automatic,-0.4650899393050483,Diesel,0.0,0.8624408498018653,-0.27186395379305184,3,0,0
 4 Series,1.2097291525842124,27500,Semi-Auto,-0.8488689608879746,Petrol,0.0,-0.6322811605896028,-0.27186395379305184,3,2,2
 4 Series,1.2097291525842124,36000,Semi-Auto,-0.8566491488894001,Diesel,0.0,-0.13747663301173776,1.8344460892255559,3,2,0
 X2,0.4955798654065009,32000,Semi-Auto,-0.49621069131075074,Petrol,0.0,-1.8280587689027774,-0.27186395379305184,12,2,2
 1 Series,0.4955798654065009,22500,Semi-Auto,-0.38741881875300127,Diesel,0.0,1.7695824836946188,-1.3250189753023558,0,2,0
 2 Series,-0.932718708948922,15952,Manual,0.2636325435847805,Petrol,0.0,0.37794474988187193,-1.3250189753023558,1,1,2
 X6,-0.932718708948922,33542,Semi-Auto,0.24539159860664822,Diesel,0.0,-0.4776547457215199,1.8344460892255559,16,2,0
 X1,1.2097291525842124,28999,Semi-Auto,-0.8414810512731754,Diesel,0.0,-1.549731222140228,-0.27186395379305184,11,2,0
 2 Series,0.4955798654065009,23810,Automatic,-0.8474959865347818,Diesel,0.0,-0.21994405427471503,-0.27186395379305184,1,0,0
 2 Series,0.4955798654065009,19870,Manual,-0.8474959865347818,Petrol,0.0,-0.9209171350100247,-1.3250189753023558,1,1,2
 1 Series,0.4955798654065009,21340,Automatic,-0.5460954261434207,Petrol,0.0,-0.9209171350100247,-1.3250189753023558,0,0,2
 4 Series,0.4955798654065009,25374,Automatic,-0.8474959865347818,Diesel,0.0,0.8624408498018653,-0.27186395379305184,3,0,0
 2 Series,0.4955798654065009,24230,Semi-Auto,-0.5761701024514524,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,1,2,2
 1 Series,0.4955798654065009,22890,Manual,-0.5045139171610117,Petrol,0.0,-1.054926694562363,-1.3250189753023558,0,1,2
 2 Series,0.4955798654065009,21980,Manual,-0.49209176825117246,Petrol,0.0,0.05838349248783377,-1.3250189753023558,1,1,2
 5 Series,0.4955798654065009,28200,Automatic,-0.3736236954899694,Petrol,0.0,-0.13747663301173776,-0.27186395379305184,4,0,2
 1 Series,0.4955798654065009,30160,Automatic,-0.3415222475177007,Petrol,0.0,-1.7765166306134166,-0.27186395379305184,0,0,2
 3 Series,0.4955798654065009,27130,Automatic,-0.48261170724103203,Petrol,0.0,-0.9827677009572573,-0.27186395379305184,2,0,2
 1 Series,0.4955798654065009,22280,Manual,-0.5494297924297459,Petrol,0.0,-1.054926694562363,-1.3250189753023558,0,1,2
 2 Series,0.4955798654065009,26496,Automatic,-0.14845590156635816,Petrol,0.0,-1.2301699647461906,1.8344460892255559,1,0,2
 1 Series,0.4955798654065009,22750,Manual,-0.29882928310651663,Diesel,0.0,1.944825753878445,-1.3250189753023558,0,1,0
 1 Series,0.4955798654065009,22750,Manual,-0.2463947387607744,Diesel,0.0,1.4397127986427083,-0.27186395379305184,0,1,0
 3 Series,0.4955798654065009,38500,Automatic,-0.3540097761586443,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,2,0,0
 3 Series,0.4955798654065009,37000,Automatic,-0.8498496568545408,Diesel,0.0,-0.21994405427471503,-0.27186395379305184,2,0,0
 Z4,0.4955798654065009,33500,Semi-Auto,-0.8289935226322318,Petrol,0.0,-1.343562668982784,-0.27186395379305184,17,2,2
 X3,-0.932718708948922,20999,Semi-Auto,1.7042749184706032,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,2,0
 3 Series,0.4955798654065009,28999,Semi-Auto,-0.5304696704094651,Diesel,0.0,0.05838349248783377,-0.27186395379305184,2,2,0
 3 Series,0.4955798654065009,27999,Semi-Auto,-0.5203358120882805,Diesel,0.0,0.05838349248783377,-0.27186395379305184,2,2,0
 3 Series,-0.932718708948922,16840,Automatic,2.2441807379308765,Diesel,0.0,0.4913374541184662,1.8344460892255559,2,0,0
 X3,0.4955798654065009,35750,Semi-Auto,-0.4194548869941655,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,2,0
 X3,0.4955798654065009,35750,Automatic,-0.5653824468192236,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,0,0
 1 Series,-0.932718708948922,15000,Manual,1.747229401806205,Diesel,0.0,1.1407683965644142,-0.27186395379305184,0,1,0
 3 Series,-0.21856942177121053,24250,Semi-Auto,-0.6251395210486606,Diesel,0.0,0.16146776906655572,1.8344460892255559,2,2,0
 X2,0.4955798654065009,32000,Automatic,-0.6853542533958283,Petrol,0.0,-1.8280587689027774,-0.27186395379305184,12,0,2
 3 Series,1.2097291525842124,35999,Semi-Auto,-0.5304696704094651,Diesel,0.0,-0.3951873244585426,1.8344460892255559,2,2,0
 4 Series,-0.21856942177121053,27995,Semi-Auto,-0.5958494015138818,Diesel,0.0,0.7387397179073987,-0.27186395379305184,3,2,0
 4 Series,-0.21856942177121053,20400,Semi-Auto,0.5986382857638118,Diesel,0.0,0.8624408498018653,-0.27186395379305184,3,2,0
 2 Series,-0.21856942177121053,23750,Semi-Auto,0.22218179406458027,Petrol,0.0,-1.2301699647461906,1.8344460892255559,1,2,2
 1 Series,0.4955798654065009,23995,Semi-Auto,-0.7598871468548634,Petrol,0.0,-0.848758141404919,-1.3250189753023558,0,2,2
 1 Series,0.4955798654065009,22995,Manual,-0.7547875278287188,Diesel,0.0,1.944825753878445,-0.27186395379305184,0,1,0
 3 Series,0.4955798654065009,27495,Semi-Auto,-0.014165933877886188,Diesel,0.0,0.05838349248783377,-0.27186395379305184,2,2,0
 X2,1.2097291525842124,28999,Semi-Auto,-0.5304696704094651,Diesel,0.0,-0.3951873244585426,-0.27186395379305184,12,2,0
 2 Series,1.2097291525842124,29999,Semi-Auto,-0.5304696704094651,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,1,2,0
 2 Series,0.4955798654065009,22999,Semi-Auto,-0.48385392213201595,Petrol,0.0,-0.13747663301173776,-1.3250189753023558,1,2,2
 X1,-0.932718708948922,20990,Semi-Auto,0.7779748881832269,Diesel,0.0,0.6047301583550605,-0.27186395379305184,11,2,0
 X3,1.2097291525842124,40990,Semi-Auto,-0.7073872227780167,Diesel,0.0,-1.549731222140228,1.8344460892255559,13,2,0
 2 Series,0.4955798654065009,23999,Semi-Auto,-0.5304696704094651,Petrol,0.0,-1.1167772605095962,-1.3250189753023558,1,2,2
 X1,-0.21856942177121053,21999,Manual,-0.6775740653944027,Petrol,0.0,-1.1167772605095962,-1.3250189753023558,11,1,2
 5 Series,0.4955798654065009,37995,Semi-Auto,-0.679339318134222,Diesel,0.0,0.16146776906655572,1.8344460892255559,4,2,0
 4 Series,1.2097291525842124,28300,Semi-Auto,-0.8560607313094604,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,2,0
 4 Series,1.2097291525842124,26500,Semi-Auto,-0.8549492758806853,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,3,2,2
 4 Series,1.2097291525842124,28995,Semi-Auto,-0.8494573784679142,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,3,2,2
